title,price,area,property_url,page_number,property_index,scraped_at,posting_date_text,parsed_posting_date,is_premium,premium_type,premium_indicators,bathrooms,balcony,property_type,furnishing,floor_details,locality,society,status,facing,parking,ownership,transaction,overlooking,photo_count,owner_name,contact_options,description,carpet_area,builtup_area,super_area,plot_area,data_quality_score,validation_issues,is_valid
4 BHK Apartment for Sale in Dwarka Expressway Gurgaon,2.80 Cr,2381 sqft,https://www.magicbricks.com/raheja-atharva-dwarka-expressway-gurgaon-pdpid-4d4235303130333338,57,25,2025-10-02 12:41:34.964046,Updated 3 months ago,2025-07-04 12:41:34.960051,False,standard,[],4,4,4 BHK,Semi-Furnished,11 out of 14,Dwarka Expressway,Raheja Atharva,Ready to Move,North - West,1 Covered,Freehold,Resale,Garden/Park,2+Photos,Owner: Ankit,"Contact Owner, Get Phone No.",4 BHK Apartment for Sale in Dwarka Expressway Gurgaon. Priced at ₹2.80 Cr. Area: 2381 sqft. Status: Ready to Move. Located in Dwarka Expressway. Project: Raheja Atharva,,,2381 sqft,,93.3,[],True
3 BHK Builder Floor for Sale in Phase 2 DLF Gurgaon,5.25 Cr,2450 sqft,https://www.magicbricks.com/dlf-city-plot-phase-2-dlf-phase-2-gurgaon-pdpid-4d4235303934333039,57,26,2025-10-02 12:41:34.969781,Updated 1 week ago,2025-09-25 12:41:34.965813,False,standard,[],3,4,3 BHK,Furnished,3 out of 4,Phase 2 DLF,DLF City Plot Phase 2,Ready to Move,North - East,,Freehold,Resale,"Garden/Park, Main Road",9+Photos,Owner: romy  romy,"Contact Owner, Get Phone No.",A one year old builder floor with very smart specs furnished comes with separate drawing and dinning with huge layout is up for sale,2450 sqft,,,,90.0,[],True
3 BHK Apartment for Sale in Sector 102 Gurgaon,4.20 Cr,1622 sqft,https://www.magicbricks.com/bptp-amstoria-verti-greens-sector-102-gurgaon-pdpid-4d4235343239313033,57,27,2025-10-02 12:41:34.977870,Updated 3 days ago,2025-09-29 12:41:34.971725,False,standard,[],3,3,3 BHK,Unfurnished,10 out of 45,Sector 102,BPTP Amstoria Verti Greens,Under Construction,North,,Freehold,Resale,,2+Photos,Owner: vishwesh,"Contact Owner, Get Phone No.",3 BHK Apartment for Sale in Sector 102 Gurgaon. Priced at ₹4.20 Cr. Area: 1622 sqft. Status: Under Construction. Located in Sector 102. Project: BPTP Amstoria Verti Greens,1622 sqft,,,,86.7,[],True
2 BHK Apartment for Sale in Sector 89 Gurgaon,1.75 Cr,71 sqm,https://www.magicbricks.com/godrej-zenith-sector-89-gurgaon-pdpid-4d4235343139383731,57,28,2025-10-02 12:41:34.986246,Updated 1 month ago,2025-09-02 12:41:34.979851,False,standard,[],2,3,2 BHK,Semi-Furnished,17 out of 20,Sector 89,GODREJ ZENITH,by 2028,East,,Freehold,Resale,Main Road,3+Photos,Owner: Suraj,"Contact Owner, Get Phone No.","Discover the perfect blend of comfort and modern living with this 2 BHK flat for sale in the prestigious Godrej Zenith, Sector 89, Gurgaon. Offering spacious interiors and a prime location, this home is ideal for those seeking a contemporary lifestyle in a well-connected and serene neighborhood.::::::Property Specifications::::::This under-construction 2 BHK flat, located on the 17th floor of a 20-floor tower in the renowned Godrej Zenith  is perfect for those looking to invest in a modern, spac",71 sqm,,,,90.0,[],True
2 BHK Apartment for Sale in Palam Vihar Gurgaon,15 Lac,50 sqyrd,,57,29,2025-10-02 12:41:34.993714,Posted: 3 months ago,2025-07-04 12:41:34.989764,False,standard,[],1,,2 BHK,Unfurnished,Ground out of 3,Palam Vihar,,Ready to Move,,,,Resale,,16+Photos,Owner: Rajeshwari,"Contact Owner, Get Phone No.",2 BHK Apartment for Sale in Palam Vihar Gurgaon. Priced at ₹15 Lac. Area: 50 sqyrd. Status: Ready to Move. Located in Palam Vihar,,,,,66.7,[],True
3 BHK Apartment for Sale in Sector 99 Gurgaon,2.15 Cr,1685 sqft,https://www.magicbricks.com/assotech-blith-sector-99-gurgaon-pdpid-4d4235303233353637,57,30,2025-10-02 12:41:35.000516,Updated 2 weeks ago,2025-09-18 12:41:34.995745,False,standard,[],3,3,3 BHK,Furnished,12 out of 19,Sector 99,Assotech Blith,Ready to Move,East,1 Covered,Freehold,Resale,Pool,2+Photos,Owner: Manish V,"Contact Owner, Get Phone No.",East Facing fully furnished flat with modular kitchen and hob plus split AC's in each room and ready for immediate sale.,,,1685 sqft,,93.3,[],True
2 BHK Apartment for Sale in Palam Vihar Extension Gurgaon,35 Lac,1100 sqft,,58,1,2025-10-02 12:41:40.888729,Updated 3 days ago,2025-09-29 12:41:40.879020,False,standard,[],2,1,2 BHK,Furnished,4 out of 5,Palam Vihar Extension,,Ready to Move,,,,Resale,,3+Photos,Owner: Kapil Mehta,"Contact Owner, Get Phone No.",2 BHK Apartment for Sale in Palam Vihar Extension Gurgaon. Priced at ₹35 Lac. Area: 1100 sqft. Status: Ready to Move. Located in Palam Vihar Extension,1100 sqft,,,,73.3,[],True
3 BHK Apartment for Sale in Sector 112 Gurgaon,6.34 Cr,3525 sqft,https://www.magicbricks.com/experion-windchants-sector-112-gurgaon-pdpid-4d4235303232333739,58,2,2025-10-02 12:41:40.905171,Updated 4 weeks ago,2025-09-04 12:41:40.894078,False,standard,[],5,3,3 BHK,Semi-Furnished,17 out of 28,Sector 112,Experion Windchants,Ready to Move,South -West,,Freehold,Resale,"Pool, Garden/Park",8+Photos,Owner: Anupama Mehta,"Contact Owner, Get Phone No.",3 BHK Apartment for Sale in Sector 112 Gurgaon. Priced at ₹6.34 Cr. Area: 3525 sqft. Status: Ready to Move. Located in Sector 112. Project: Experion Windchants,,,3525 sqft,,90.0,[],True
3 BHK Apartment for Sale in Sector 71 Gurgaon,3.80 Cr,2090 sqft,https://www.magicbricks.com/signature-global-cloverdale-spr-sector-71-gurgaon-pdpid-4d4235343333343039,58,3,2025-10-02 12:41:40.918999,Updated 1 month ago,2025-09-02 12:41:40.908950,False,standard,[],4,,3 BHK,Semi-Furnished,22 out of 40,Sector 71,Signature Global Cloverdale SPR,Resale,East,,,Resale,,1Photo,Owner: Akshay Tehri,"Contact Owner, Get Phone No.",3 BHK Apartment for Sale in Sector 71 Gurgaon. Priced at ₹3.80 Cr. Area: 2090 sqft. Status: Resale. Located in Sector 71. Project: Signature Global Cloverdale SPR,,,2090 sqft,,80.0,[],True
3 BHK House for Sale in Sector 110A Gurgaon,3.70 Cr,2464 sqft,,58,4,2025-10-02 12:41:40.934431,Updated 1 week ago,2025-09-25 12:41:40.926723,False,standard,[],2,4,3 BHK,Semi-Furnished,Read more,Sector 110A,BHK House for Sale in,Ready to Move,South,"3 Covered,",Freehold,Resale,"Garden/Park, Main Road",14+Photos,Owner: Srinidhi,"Contact Owner, Get Phone No.","Experience modern living in Sector 110A, Gurugram along Dwarka Expressway. Ground floor features stilt parking for 3 cars  landscaped garden. First floor offers a spacious bedroom, hall, dining, pooja room, kitchen, and 2 airy balconies. Second floor includes 2 bedrooms, hall, study, kitchen provision, and 2 balconies. Terrace has a rooftop garden, perfect for evenings. Enjoy excellent connectivity Delhi  IGI Airport 15 mins, upcoming Sector 110A metro, Rezangla Chowk metro 1 km, work started, a",,,2464 sqft,,90.0,[],True
"3 BHK House for Sale in Baldev Nagar, Sector 9 Gurgaon",1.50 Cr,150 sqyrd,,58,5,2025-10-02 12:41:40.947500,Updated 3 months ago,2025-07-04 12:41:40.940519,False,standard,[],3,,3 BHK,,Read more,Sector 9,,Ready to Move,,,,Resale,,2+Photos,Owner: BALBIR,"Contact Owner, Get Phone No.","3 BHK  House for Sale in Baldev Nagar, Sector 9 Gurgaon. Priced at ₹1.50 Cr. Area: 150 sqyrd. Status: Ready to Move. Located in Sector 9",,,,,63.3,[],True
3 BHK Apartment for Sale in Sector 113 Gurgaon,2.85 Cr,1100 sqft,https://www.magicbricks.com/m3m-capital-sector-113-gurgaon-pdpid-4d4235333235363533,58,6,2025-10-02 12:41:40.958710,Updated 4 days ago,2025-09-28 12:41:40.950332,False,standard,[],3,3,3 BHK,Unfurnished,16 out of 36,Sector 113,M3M Capital,Under Construction,,,Freehold,Resale,"Garden/Park, Pool",2+Photos,Owner: vaibhav,"Contact Owner, Get Phone No.",3 BHK Apartment for Sale in Sector 113 Gurgaon. Priced at ₹2.85 Cr. Area: 1100 sqft. Status: Under Construction. Located in Sector 113. Project: M3M Capital,1100 sqft,,,,86.7,[],True
"3 BHK Apartment for Sale in Panwala Khusropur, Sector 106 Gurgaon",6.48 Cr,1352 sqft,https://www.magicbricks.com/elan-the-presidential-panwala-khusropur-gurgaon-pdpid-4d4235333737333031,58,7,2025-10-02 12:41:40.969540,Updated 1 month ago,2025-09-02 12:41:40.961668,True,luxury,['text_luxury'],4,3,3 BHK,Semi-Furnished,16 out of 40,Sector 106,Elan The Presidential,Resale,North,"1 Covered,",Freehold,Resale,"Garden/Park, Pool, Main Road",4+Photos,Owner: mayank kuhad,"Contact Owner, Get Phone No.","Elan The Presidential  3BHK Head Unit Step into 2700 sq.ft of sheer luxury at Sector 106, Dwarka Expressway.This Head Unit isnt just a residenceits a landmark of prestige with unmatched layouts, panoramic views, and a neverbeforebuilt luxurious clubhouse.",1352 sqft,,,,100.0,[],True
3 BHK Villa for Sale in Sector 67A Gurgaon,8 Cr,2500 sqft,,58,8,2025-10-02 12:41:40.982359,"Posted: Jul 16, '25",,False,standard,[],3,2,3 BHK,Semi-Furnished,,Sector 67A,BHK Villa for Sale in,Ready to Move,East,"2 Covered,",Freehold,Resale,Garden/Park,8+Photos,Owner: Mr Thakur,"Contact Owner, Get Phone No.",3 BHK Villa for Sale in Sector 67A Gurgaon. Priced at ₹8 Cr. Area: 2500 sqft. Status: Ready to Move. Located in Sector 67A. Project: BHK Villa for Sale in,2500 sqft,,,,83.3,[],True
3 BHK Apartment for Sale in Sector 99 Gurgaon,1.67 Cr,1500 sqft,https://www.magicbricks.com/pareena-sector-99-gurgaon-pdpid-4d4235303139373436,58,9,2025-10-02 12:41:40.989452,Updated 3 months ago,2025-07-04 12:41:40.984548,False,standard,[],3,3,3 BHK,Unfurnished,3 out of 11,Sector 99,Pareena,Ready to Move,,,Freehold,Resale,"Garden/Park, Pool",1Photo,Owner: Amit Amit,"Contact Owner, Get Phone No.",3 BHK Apartment for Sale in Sector 99 Gurgaon. Priced at ₹1.67 Cr. Area: 1500 sqft. Status: Ready to Move. Located in Sector 99. Project: Pareena,1500 sqft,,,,86.7,[],True
4 BHK Apartment for Sale in Sector 21 Gurgaon,2.70 Cr,2391 sqft,https://www.magicbricks.com/mittal-surya-vihar-sector-21-gurgaon-pdpid-4d4235303635383132,58,10,2025-10-02 12:41:40.996279,"Posted: Jul 09, '25",,False,standard,[],3,,4 BHK,Semi-Furnished,1 out of 2,Sector 21,Mittal Surya Vihar,Ready to Move,,,,Resale,,17+Photos,Owner: DEEPAK RAO,"Contact Owner, Get Phone No.",4 BHK Apartment for Sale in Sector 21 Gurgaon. Priced at ₹2.70 Cr. Area: 2391 sqft. Status: Ready to Move. Located in Sector 21. Project: Mittal Surya Vihar,,,2391 sqft,,73.3,[],True
"3 BHK Builder Floor for Sale in Sushant Lok 3, Sector 57 Gurgaon",1.75 Cr,1086 sqft,,58,11,2025-10-02 12:41:41.010139,Updated 2 weeks ago,2025-09-18 12:41:41.002215,False,standard,[],2,2,3 BHK,Semi-Furnished,1 out of 3,Sector 57,,Ready to Move,North - East,2 Open,Freehold,Resale,Main Road,4+Photos,Owner: Dibakar,"Contact Owner, Get Phone No.","3 BHK Builder Floor for Sale in Sushant Lok 3, Sector 57 Gurgaon. Priced at ₹1.75 Cr. Area: 1086 sqft. Status: Ready to Move. Located in Sector 57",1086 sqft,,,,86.7,[],True
2 BHK Apartment for Sale in Sector 95 Gurgaon,70 Lac,645 sqft,https://www.magicbricks.com/rof-ananda-sector-95-gurgaon-pdpid-4d4235303936373533,58,12,2025-10-02 12:41:41.018194,Posted: 3 months ago,2025-07-04 12:41:41.012230,False,standard,[],2,2,2 BHK,Unfurnished,3 out of 14,Sector 95,Rof Ananda,Ready to Move,North - East,,Freehold,Resale,Garden/Park,3+Photos,Owner: Lakshay Khwab,"Contact Owner, Get Phone No.",2 BHK Apartment for Sale in Sector 95 Gurgaon. Priced at ₹70 Lac. Area: 645 sqft. Status: Ready to Move. Located in Sector 95. Project: Rof Ananda,645 sqft,,,,90.0,[],True
3 BHK Builder Floor for Sale in Phase 2 DLF Gurgaon,3.15 Cr,1400 sqft,,58,13,2025-10-02 12:41:41.030575,Updated yesterday,2025-10-01 12:00:00.000000,False,standard,[],3,2,3 BHK,Semi-Furnished,1 out of 3,Phase 2 DLF,DLF Gurgaon,Ready to Move,South,,Freehold,Resale,Main Road,10+Photos,Owner: VISHAL,"Contact Owner, Get Phone No.",3 BHK Builder Floor for Sale in Phase 2 DLF Gurgaon. Priced at ₹3.15 Cr. Area: 1400 sqft. Status: Ready to Move. Located in Phase 2 DLF. Project: DLF Gurgaon,1400 sqft,,,,86.7,[],True
4 BHK House for Sale in Phase 3 DLF Gurgaon,3.20 Cr,540 sqft,,58,14,2025-10-02 12:41:41.042073,Updated 3 months ago,2025-07-04 12:41:41.035289,False,standard,[],3,3,4 BHK,Unfurnished,1 out of 3,Phase 3 DLF,DLF Gurgaon,Ready to Move,,,,Resale,"Garden/Park, Main Road",7+Photos,Owner: Anish Anish,"Contact Owner, Get Phone No.",4 BHK  House for Sale in Phase 3 DLF Gurgaon. Priced at ₹3.20 Cr. Area: 540 sqft. Status: Ready to Move. Located in Phase 3 DLF. Project: DLF Gurgaon,540 sqft,,,,80.0,[],True
"2 BHK Apartment for Sale in Rampura, Sector 78 Gurgaon",1.25 Cr,1621 sqft,https://www.magicbricks.com/raheja-revanta-rampura-gurgaon-pdpid-4d4235303139323336,58,15,2025-10-02 12:41:41.049409,Updated 1 month ago,2025-09-02 12:41:41.044377,False,standard,[],2,,2 BHK,Semi-Furnished,24 out of 45,Sector 78,Raheja Revanta,Ready to Move,East,,,Resale,Pool,6+Photos,Owner: RPS Kohli,"Contact Owner, Get Phone No.","2 BHK Apartment for Sale in Rampura, Sector 78 Gurgaon. Priced at ₹1.25 Cr. Area: 1621 sqft. Status: Ready to Move. Located in Sector 78. Project: Raheja Revanta",,,1621 sqft,,83.3,[],True
3 BHK Builder Floor for Sale in Golf Course Extension Road Gurgaon,1.90 Cr,1550 sqft,https://www.magicbricks.com/trehan-luxury-floors-golf-course-extension-road-gurgaon-pdpid-4d4235333237343631,58,16,2025-10-02 12:41:41.056925,Updated 2 weeks ago,2025-09-18 12:41:41.051914,True,luxury,['text_luxury'],3,,3 BHK,Semi-Furnished,4 out of 4,Golf Course Extension Road,Trehan Luxury Floors,Ready to Move,North - East,,Freehold,Resale,Garden/Park,1Photo,Owner: Vishal saini,"Contact Owner, Get Phone No.",3 BHK Builder Floor for Sale in Golf Course Extension Road Gurgaon. Priced at ₹1.90 Cr. Area: 1550 sqft. Status: Ready to Move. Located in Golf Course Extension Road. Project: Trehan Luxury Floors,,,1550 sqft,,93.3,[],True
3 BHK Apartment for Sale in Gwal Pahari Gurgaon,2.25 Cr,770 sqft,https://www.magicbricks.com/suncity-vatsal-valley-gwal-pahari-gurgaon-pdpid-4d4235333331343031,58,17,2025-10-02 12:41:41.065235,Updated 3 months ago,2025-07-04 12:41:41.059939,False,standard,[],3,2,3 BHK,Furnished,4 out of 4,Gwal Pahari,Suncity Vatsal Valley,Ready to Move,East,1 Covered,Freehold,Resale,Garden/Park,3+Photos,Owner: Jay,"Contact Owner, Get Phone No.",3 BHK Apartment for Sale in Gwal Pahari Gurgaon. Priced at ₹2.25 Cr. Area: 770 sqft. Status: Ready to Move. Located in Gwal Pahari. Project: Suncity Vatsal Valley,770 sqft,,,,93.3,[],True
3 BHK Builder Floor for Sale in Phase 2 DLF Gurgaon,6.66 Cr,2650 sqft,https://www.magicbricks.com/luxury-floors-gurgaon-dlf-phase-2-gurgaon-pdpid-4d4235323935383633,58,18,2025-10-02 12:41:41.071607,"Posted: Jul 25, '25",,True,luxury,['text_luxury'],4,3,3 BHK,Furnished,1 out of 4,Phase 2 DLF,Luxury Floors Gurgaon,Ready to Move,East,,Freehold,New Property,Main Road,3+Photos,Owner: Chirag Deipakk,"Contact Owner, Get Phone No.",3 BHK Builder Floor for Sale in Phase 2 DLF Gurgaon. Priced at ₹6.66 Cr. Area: 2650 sqft. Status: Ready to Move. Located in Phase 2 DLF. Project: Luxury Floors Gurgaon,,,2650 sqft,,93.3,[],True
3 BHK Apartment for Sale in Block T Sector 109 Gurgaon,2.80 Cr,1781 sqft,https://www.magicbricks.com/raheja-atharva-floors-sector-109-block-t-gurgaon-pdpid-4d4235323835363731,58,19,2025-10-02 12:41:41.079064,Updated 5 days ago,2025-09-27 12:41:41.074394,False,standard,[],4,3,3 BHK,Semi-Furnished,9 out of 12,Block T Sector 109,Raheja Atharva Floors,Ready to Move,East,2 Covered,Freehold,Resale,"Garden/Park, Pool, Main Road",15+Photos,Owner: Vaibhav Jain,"Contact Owner, Get Phone No.",3 BHK Apartment for Sale in Block T Sector 109 Gurgaon. Priced at ₹2.80 Cr. Area: 1781 sqft. Status: Ready to Move. Located in Block T Sector 109. Project: Raheja Atharva Floors,1781 sqft,,,,93.3,[],True
1 BHK House for Sale in Maruti Kunj Gurgaon,23 Lac,558 sqft,,58,20,2025-10-02 12:41:41.093237,Updated 1 month ago,2025-09-02 12:41:41.085018,False,standard,[],1,2,1 BHK,Unfurnished,Ground out of 1,Maruti Kunj,,Ready to Move,,1 Open,Freehold,Resale,Main Road,8+Photos,Owner: R K,"Contact Owner, Get Phone No.",1 BHK  House for Sale in Maruti Kunj Gurgaon. Priced at ₹23 Lac. Area: 558 sqft. Status: Ready to Move. Located in Maruti Kunj,,,558 sqft,,83.3,[],True
2 BHK House for Sale in Laxmi Garden Gurgaon,1.05 Cr,122 sqyrd,,58,21,2025-10-02 12:41:41.100849,Posted: 3 months ago,2025-07-04 12:41:41.096766,False,standard,[],1,,2 BHK,Semi-Furnished,Ground out of 1,Laxmi Garden,,Ready to Move,,,,Resale,,1Photo,Owner: Mayank Mehta,"Contact Owner, Get Phone No.",2 BHK  House for Sale in Laxmi Garden Gurgaon. Priced at ₹1.05 Cr. Area: 122 sqyrd. Status: Ready to Move. Located in Laxmi Garden,,,,,66.7,[],True
Plot/Land for Sale in Sohna Gurgaon,14 Lac,900 sqft,,58,22,2025-10-02 12:41:41.113586,Updated 2 weeks ago,2025-09-18 12:41:41.104928,True,premium,['text_premium'],,,Plot,,4,Sohna,,Resale,27 m,,Freehold,Resale,,1Photo,Owner: Badal prajapati,"Contact Owner, Get Phone No.","Get a nicely situated residential plot in the heart of Sohna, Gurgaon, perfect for building your dream home! This great 100 square yards plot is situated in a secure gated colony and offers tranquility along with privacy.::::::Property Specifications::::::The east-facing lot allows for a lot of natural light and air, and being a corner lot with four open sides, it's even more desirable and convenient. This lot has a four-floor construction allowance, providing ample space for your architectural ",,,,900 sqft,76.7,[],True
1 BHK Apartment for Sale in terra castle Gurgaon,20 Lac,472 sqft,,58,23,2025-10-02 12:41:41.121392,Posted: 3 months ago,2025-07-04 12:41:41.116878,False,standard,[],1,2,1 BHK,Furnished,10 out of 12,terra castle,,Ready to Move,,,,Resale,,6+Photos,Owner: hema,"Contact Owner, Get Phone No.",1 BHK Apartment for Sale in terra castle Gurgaon. Priced at ₹20 Lac. Area: 472 sqft. Status: Ready to Move. Located in terra castle,472 sqft,,,,73.3,[],True
3 BHK Apartment for Sale in Sector 93 Gurgaon,2.50 Cr,1615 sqft,https://www.magicbricks.com/independent-floors-at-dlf-gardencity-enclave-sector-93-gurgaon-pdpid-4d4235333332333035,58,24,2025-10-02 12:41:41.128726,"Posted: Jul 12, '25",,False,standard,[],3,3,3 BHK,Semi-Furnished,2 out of 4,Sector 93,Independent Floors at DLF Gardencity Enclave,Ready to Move,,,,Resale,"Garden/Park, Pool, Main Road",1Photo,Owner: Vaishali Gupta,"Contact Owner, Get Phone No.",3 BHK Apartment for Sale in Sector 93 Gurgaon. Priced at ₹2.50 Cr. Area: 1615 sqft. Status: Ready to Move. Located in Sector 93. Project: Independent Floors at DLF Gardencity Enclave,,,1615 sqft,,80.0,[],True
2 BHK Apartment for Sale in Sector 61 Gurgaon,1.95 Cr,1185 sqft,https://www.magicbricks.com/smartworld-orchard-sector-61-gurgaon-pdpid-4d4235333234323439,58,25,2025-10-02 12:41:41.137253,Updated 3 weeks ago,2025-09-11 12:41:41.130765,False,standard,[],2,2,2 BHK,Semi-Furnished,1 out of 4,Sector 61,Smartworld Orchard,Under Construction,Read more,,Freehold,New Property,Main Road,3+Photos,Owner: Abhishek Arora,"Contact Owner, Get Phone No.","This flat is located near the boundary so it is green facing from back with unobstructed views of Golf Course Extension Road. The apartment is equipped with VRV ACs, modular Kitchen.",,,1185 sqft,,90.0,[],True
2 BHK Apartment for Sale in Sector 86 Gurgaon,1 Cr,1360 sqft,https://www.magicbricks.com/ansal-height-86-sector-86-gurgaon-pdpid-4d4235303233373833,58,26,2025-10-02 12:41:41.144740,Posted: 3 months ago,2025-07-04 12:41:41.139263,False,standard,[],2,1,2 BHK,Unfurnished,1 out of 11,Sector 86,Ansal Height 86,Ready to Move,Read more,,Freehold,Resale,"Garden/Park, Main Road",2+Photos,Owner: GauravMarwaha 9810071962,"Contact Owner, Get Phone No.",It is a 1st floor property. Facing park. so 2 PLCs apply on this property,,,1360 sqft,,90.0,[],True
2 BHK Builder Floor for Sale in Sector 3 Gurgaon,32.7 Lac,540 sqft,,58,27,2025-10-02 12:41:41.153515,Updated 3 weeks ago,2025-09-11 12:41:41.148839,False,standard,[],1,,2 BHK,Unfurnished,Ground out of 3,Sector 3,BHK Builder Floor for Sale in,Ready to Move,South,,Freehold,Resale,Main Road,10+Photos,Owner: Senthil Kumar,"Contact Owner, Get Phone No.",2 BHK Builder Floor for Sale in Sector 3 Gurgaon. Priced at ₹32.7 Lac. Area: 540 sqft. Status: Ready to Move. Located in Sector 3. Project: BHK Builder Floor for Sale in,540 sqft,,,,83.3,[],True
4 BHK Apartment for Sale in Sector 56 Gurgaon,3.49 Cr,2400 sqft,,58,28,2025-10-02 12:41:41.168467,Posted: 3 months ago,2025-07-04 12:41:41.159587,False,standard,[],3,5,4 BHK,Furnished,9 out of 9,Sector 56,BHK Apartment for Sale in,Ready to Move,North,,Freehold,New Property,"Garden/Park, Main Road",8+Photos,Owner: Sahil,"Contact Owner, Get Phone No.",4 BHK Apartment for Sale in Sector 56 Gurgaon. Priced at ₹3.49 Cr. Area: 2400 sqft. Status: Ready to Move. Located in Sector 56. Project: BHK Apartment for Sale in,2400 sqft,,,,86.7,[],True
3 BHK Apartment for Sale in Sector 62 Gurgaon,4.40 Cr,2124 sqft,https://www.magicbricks.com/emaar-urban-oasis-sector-62-gurgaon-pdpid-4d4235343134393139,58,29,2025-10-02 12:41:41.181448,Posted: 3 months ago,2025-07-04 12:41:41.170816,False,standard,[],3,4,3 BHK,Semi-Furnished,6 out of 30,Sector 62,Emaar Urban Oasis,Under Construction,,,,Resale,,4+Photos,Owner: Abhinav Abhinav,"Contact Owner, Get Phone No.",3 BHK Apartment for Sale in Sector 62 Gurgaon. Priced at ₹4.40 Cr. Area: 2124 sqft. Status: Under Construction. Located in Sector 62. Project: Emaar Urban Oasis,,,2124 sqft,,80.0,[],True
3 BHK Apartment for Sale in Sector 111 Gurgaon,3.70 Cr,2080 sqft,https://www.magicbricks.com/m3m-crown-phase-1-sector-111-gurgaon-pdpid-4d4235333933333337,58,30,2025-10-02 12:41:41.190506,Updated 3 weeks ago,2025-09-11 12:41:41.183064,False,standard,[],3,,3 BHK,Semi-Furnished,9 out of 32,Sector 111,M3M Crown Phase 1,Resale,,,,Resale,,5+Photos,Owner: Prakash Singh,"Contact Owner, Get Phone No.",3 BHK Apartment for Sale in Sector 111 Gurgaon. Priced at ₹3.70 Cr. Area: 2080 sqft. Status: Resale. Located in Sector 111. Project: M3M Crown Phase 1,,,2080 sqft,,76.7,[],True
"4 BHK Builder Floor for Sale in Nirvana Country, Sector 50 Gurgaon",6 Cr,2100 sqft,,59,1,2025-10-02 12:41:51.440737,Posted: 3 months ago,2025-07-04 12:41:51.435079,False,standard,[],4,2,4 BHK,Semi-Furnished,3 out of 4,Sector 50,,Ready to Move,,,Freehold,New Property,,11+Photos,Owner: Anik Chawla,"Contact Owner, Get Phone No.","4 BHK Builder Floor for Sale in Nirvana Country, Sector 50 Gurgaon. Priced at ₹6 Cr. Area: 2100 sqft. Status: Ready to Move. Located in Sector 50",2100 sqft,,,,76.7,[],True
2 BHK Builder Floor for Sale in Block F Suncity Gurgaon,2 Cr,811 sqft,https://www.magicbricks.com/suncity-township-sector-54-gurgaon-pdpid-4d4235303130343437,59,2,2025-10-02 12:41:51.455486,Updated 4 weeks ago,2025-09-04 12:41:51.443048,False,standard,[],2,2,2 BHK,Semi-Furnished,Ground out of 3,Block F Suncity,Suncity Township,Ready to Move,East,1 Open,Freehold,Resale,Garden/Park,7+Photos,Owner: Jeevesh,"Contact Owner, Get Phone No.","The ONLY REGISTERED house in Suncity in F block of Suncity. Ground Floor, Sector 54, East and Park facing, front and back garden, 10 KVA DG power backup, fiber to home enabled. Semi Furnished with",811 sqft,,,,93.3,[],True
3 BHK Builder Floor for Sale in Sector 9 Gurgaon,1.15 Cr,1350 sqft,,59,3,2025-10-02 12:41:51.467940,Posted: 3 months ago,2025-07-04 12:41:51.462312,False,standard,[],2,2,3 BHK,Unfurnished,1 out of 2,Sector 9,BHK Builder Floor for Sale in,Ready to Move,North - East,,Freehold,Resale,Main Road,18+Photos,Owner: Karan Goyal,"Contact Owner, Get Phone No.",3 BHK Builder Floor for Sale in Sector 9 Gurgaon. Priced at ₹1.15 Cr. Area: 1350 sqft. Status: Ready to Move. Located in Sector 9. Project: BHK Builder Floor for Sale in,1350 sqft,,,,86.7,[],True
4 BHK Builder Floor for Sale in Sector 49 Gurgaon,2.50 Cr,1900 sqft,,59,4,2025-10-02 12:41:51.482897,Posted: 3 months ago,2025-07-04 12:41:51.473965,False,standard,[],4,2,4 BHK,Semi-Furnished,1 out of 4,Sector 49,BHK Builder Floor for Sale in,Ready to Move,West,"1 Covered,",Freehold,New Property,Garden/Park,20+Photos,Owner: Palash,"Contact Owner, Get Phone No.",This property is available for sale.Rosewood Town some sort of painstakingly designed township distributed around build by Eros group. It provides 4BHK residential plots with covered area Rosewood Town is actually fully furnished with some sort of College Shopping Middle Playing golf Tennis courts Club and also regularly. The following you can find just about every civic amenity apart from tranquillity and also extravagance.,1900 sqft,,,,90.0,[],True
2 BHK Apartment for Sale in Sohna Road Gurgaon,1.35 Cr,916 sqft,https://www.magicbricks.com/group-silverglades-the-melia-sohna-road-gurgaon-pdpid-4d4235303432313935,59,5,2025-10-02 12:41:51.488294,Posted: 3 months ago,2025-07-04 12:41:51.484418,False,standard,[],2,3,2 BHK,Unfurnished,8 out of 15,Sohna Road,Group Silverglades The Melia,Ready to Move,,,Freehold,Resale,"Garden/Park, Pool",9+Photos,Owner: MB User,"Contact Owner, Get Phone No.",Multistorey apartment is available for sale. Professional construction and very good amenities.,916 sqft,,,,86.7,[],True
Plot/Land for Sale in Golf Course Road Gurgaon,50 Lac,900 sqft,,59,6,2025-10-02 12:41:51.499057,Updated 2 weeks ago,2025-09-18 12:41:51.493185,False,standard,[],,,Plot,,4,Golf Course Road,,Resale,7 m,,Power Of Attorney,Resale,"Garden/Park, Main Road",1Photo,Owner: parveen kumar,"Contact Owner, Get Phone No.",Plot/Land for Sale in Golf Course Road Gurgaon. Priced at ₹50 Lac. Area: 900 sqft. Status: Resale. Located in Golf Course Road,,,,900 sqft,73.3,[],True
